DATETIMEUTC,Unnamed:0,cpu_usage,cpu_usagemhz,mem_active,mem_consumed,mem_granted,mem_usage,net_received,net_transmitted,net_usage,GLOBAL_CUSTOMER_ID,day,weekday,hour,minute,hist-1D8H,hist-1D4H,hist-1D2H,hist-1D1H,hist-1D,hist-1D15m,hist-1D30m,hist-1D45m
2017-04-04 12:00:00,3349.66666667,638.0,318.333333333,61514.6666667,2652160.0,2652160.0,145.666666667,0.0,0.0,0.0,,4,1,12,0,637.333333333,635.0,637.333333333,634.666666667,637.666666667,638.666666667,637.333333333,638.333333333
2017-04-04 12:15:00,3327.0,637.0,318.0,39145.0,2652160.0,2652160.0,92.3333333333,0.0,0.0,0.0,,4,1,12,15,631.333333333,639.0,637.666666667,638.333333333,636.333333333,637.666666667,638.666666667,637.333333333
2017-04-04 12:30:00,3327.66666667,638.333333333,318.333333333,34484.0,2652160.0,2652160.0,81.0,0.0,0.0,0.0,,4,1,12,30,635.0,634.666666667,636.666666667,637.333333333,637.0,636.333333333,637.666666667,638.666666667
2017-04-04 12:45:00,3247.66666667,635.333333333,316.666666667,29824.6666667,2652160.0,2652160.0,70.3333333333,0.0,0.0,0.0,,4,1,12,45,635.0,635.666666667,637.0,638.666666667,636.0,637.0,636.333333333,637.666666667
2017-04-04 13:00:00,3226.66666667,636.0,317.0,57785.6666667,2652160.0,2652160.0,136.666666667,0.0,0.0,0.0,,4,1,13,0,639.0,635.333333333,634.666666667,637.666666667,638.333333333,636.0,637.0,636.333333333
2017-04-04 13:15:00,3249.0,636.0,317.333333333,70834.0,2652160.0,2652160.0,167.666666667,0.0,0.0,0.0,,4,1,13,15,632.0,647.0,638.333333333,636.333333333,634.333333333,638.333333333,636.0,637.0
2017-04-04 13:30:00,3342.66666667,635.333333333,316.666666667,57785.3333333,2652160.0,2652160.0,136.666666667,0.0,0.0,0.0,,4,1,13,30,636.333333333,636.0,637.333333333,637.0,635.0,634.333333333,638.333333333,636.0
2017-04-04 13:45:00,3271.33333333,640.333333333,319.0,59649.3333333,2652160.0,2652160.0,141.0,0.0,0.0,0.0,,4,1,13,45,637.333333333,637.666666667,638.666666667,636.0,635.333333333,635.0,634.333333333,638.333333333
2017-04-04 14:00:00,3311.33333333,638.0,317.666666667,57785.0,2652160.0,2652160.0,136.666666667,0.0,0.0,0.0,,4,1,14,0,635.333333333,637.333333333,637.666666667,638.333333333,632.666666667,635.333333333,635.0,634.333333333
2017-04-04 14:15:00,3256.66666667,636.333333333,317.666666667,40076.3333333,2652160.0,2652160.0,94.3333333333,0.0,0.0,0.0,,4,1,14,15,635.666666667,637.666666667,636.333333333,634.333333333,636.666666667,632.666666667,635.333333333,635.0
2017-04-04 14:30:00,3269.0,634.666666667,316.333333333,53125.0,2652160.0,2652160.0,125.333333333,0.0,0.0,0.0,,4,1,14,30,635.0,636.666666667,637.0,635.0,634.666666667,636.666666667,632.666666667,635.333333333
2017-04-04 14:45:00,3324.0,635.0,316.666666667,41008.3333333,2652160.0,2652160.0,96.6666666667,0.0,0.0,0.0,,4,1,14,45,636.333333333,637.0,636.0,635.333333333,639.333333333,634.666666667,636.666666667,632.666666667
2017-04-04 15:00:00,3321.66666667,639.666666667,319.0,62446.3333333,2652160.0,2652160.0,147.333333333,0.0,0.0,0.0,,4,1,15,0,633.666666667,634.666666667,638.333333333,632.666666667,637.666666667,639.333333333,634.666666667,636.666666667
2017-04-04 15:15:00,3326.0,634.666666667,316.666666667,27028.6666667,2652160.0,2652160.0,63.6666666667,0.0,0.0,0.0,,4,1,15,15,636.0,638.333333333,634.333333333,636.666666667,635.333333333,637.666666667,639.333333333,634.666666667
2017-04-04 15:30:00,3327.66666667,634.333333333,316.333333333,31688.0,2652160.0,2652160.0,74.3333333333,0.0,0.0,0.0,,4,1,15,30,635.666666667,637.333333333,635.0,634.666666667,636.666666667,635.333333333,637.666666667,639.333333333
2017-04-04 15:45:00,3265.33333333,639.333333333,319.0,69902.3333333,2652160.0,2652160.0,165.666666667,0.0,0.0,0.0,,4,1,15,45,636.333333333,638.666666667,635.333333333,639.333333333,639.333333333,636.666666667,635.333333333,637.666666667
2017-04-04 16:00:00,3366.66666667,638.0,318.0,41941.3333333,2652160.0,2652160.0,99.0,0.0,0.0,0.0,,4,1,16,0,635.0,637.666666667,632.666666667,637.666666667,641.0,639.333333333,636.666666667,635.333333333
2017-04-04 16:15:00,3320.0,638.0,318.333333333,61514.0,2652160.0,2652160.0,145.666666667,0.0,0.0,0.0,,4,1,16,15,639.0,636.333333333,636.666666667,635.333333333,640.666666667,641.0,639.333333333,636.666666667
2017-04-04 16:30:00,3328.0,636.666666667,317.666666667,58717.6666667,2652160.0,2652160.0,139.0,0.0,0.0,0.0,,4,1,16,30,634.666666667,637.0,634.666666667,636.666666667,640.333333333,640.666666667,641.0,639.333333333
2017-04-04 16:45:00,3265.66666667,635.0,316.666666667,41940.3333333,2652160.0,2652160.0,99.0,0.0,0.0,0.0,,4,1,16,45,635.666666667,636.0,639.333333333,639.333333333,638.666666667,640.333333333,640.666666667,641.0
2017-04-04 17:00:00,3307.0,638.666666667,318.666666667,50329.6666667,2652160.0,2652160.0,119.0,0.0,0.0,0.0,,4,1,17,0,635.333333333,638.333333333,637.666666667,641.0,637.666666667,638.666666667,640.333333333,640.666666667
2017-04-04 17:15:00,3248.0,637.0,317.5,71300.0,2652160.0,2652160.0,169.0,0.0,0.0,0.0,,4,1,17,15,647.0,634.333333333,635.333333333,640.666666667,639.0,637.666666667,638.666666667,640.333333333
2017-04-04 17:30:00,3314.66666667,637.333333333,317.666666667,57786.0,2652160.0,2652160.0,136.666666667,0.0,0.0,0.0,,4,1,17,30,636.0,635.0,636.666666667,640.333333333,638.666666667,639.0,637.666666667,638.666666667
2017-04-04 17:45:00,3273.0,637.333333333,317.666666667,67106.3333333,2652160.0,2652160.0,159.0,0.0,0.0,0.0,,4,1,17,45,637.666666667,635.333333333,639.333333333,638.666666667,635.666666667,638.666666667,639.0,637.666666667
2017-04-04 18:00:00,3301.0,638.0,318.333333333,67106.3333333,2652160.0,2652160.0,159.0,0.0,0.0,0.0,,4,1,18,0,637.333333333,632.666666667,641.0,637.666666667,637.333333333,635.666666667,638.666666667,639.0
2017-04-04 18:15:00,3288.33333333,636.666666667,317.666666667,38212.3333333,2652160.0,2652160.0,90.0,0.0,0.0,0.0,,4,1,18,15,637.666666667,636.666666667,640.666666667,639.0,637.333333333,637.333333333,635.666666667,638.666666667
2017-04-04 18:30:00,3288.66666667,635.0,316.666666667,41940.0,2652160.0,2652160.0,99.0,0.0,0.0,0.0,,4,1,18,30,636.666666667,634.666666667,640.333333333,638.666666667,636.333333333,637.333333333,637.333333333,635.666666667
2017-04-04 18:45:00,3290.0,636.0,317.333333333,33552.0,2652160.0,2652160.0,79.0,0.0,0.0,0.0,,4,1,18,45,637.0,639.333333333,638.666666667,635.666666667,634.333333333,636.333333333,637.333333333,637.333333333
2017-04-04 19:00:00,3314.66666667,638.333333333,318.333333333,43805.0,2652160.0,2652160.0,103.333333333,0.0,0.0,0.0,,4,1,19,0,634.666666667,637.666666667,637.666666667,637.333333333,636.666666667,634.333333333,636.333333333,637.333333333
2017-04-04 19:15:00,3253.0,636.666666667,317.333333333,39144.3333333,2652160.0,2652160.0,92.0,0.0,0.0,0.0,,4,1,19,15,638.333333333,635.333333333,639.0,637.333333333,637.666666667,636.666666667,634.333333333,636.333333333
2017-04-04 19:30:00,3247.33333333,637.0,317.666666667,45669.0,2652160.0,2652160.0,107.666666667,0.0,0.0,0.0,,4,1,19,30,637.333333333,636.666666667,638.666666667,636.333333333,637.333333333,637.666666667,636.666666667,634.333333333
2017-04-04 19:45:00,3315.33333333,638.333333333,318.333333333,50328.6666667,2652160.0,2652160.0,118.666666667,0.0,0.0,0.0,,4,1,19,45,638.666666667,639.333333333,635.666666667,634.333333333,636.333333333,637.333333333,637.666666667,636.666666667
2017-04-04 20:00:00,3340.0,641.0,319.666666667,34484.0,2652160.0,2652160.0,81.3333333333,0.0,0.0,0.0,,4,1,20,0,637.666666667,641.0,637.333333333,636.666666667,635.333333333,636.333333333,637.333333333,637.666666667
2017-04-04 20:15:00,3369.33333333,639.333333333,318.666666667,29825.0,2652160.0,2652160.0,70.6666666667,0.0,0.0,0.0,,4,1,20,15,636.333333333,640.666666667,637.333333333,637.666666667,635.0,635.333333333,636.333333333,637.333333333
